gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
833156467																										OBS170297908																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS170297908	OBS170297908		obsr337065		1											PRESENT																								1981	05	01																Canada		Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)													42.273582	-81.86337	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
833156385																										OBS170297919																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS170297919	OBS170297919		obsr337065		1											PRESENT																								1981	05	12																Canada		Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)													42.273582	-81.86337	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
833156261																										OBS170297916																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS170297916	OBS170297916		obsr337065		1											PRESENT																								1981	05	09																Canada		Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)													42.273582	-81.86337	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
833155524																										OBS170297909																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS170297909	OBS170297909		obsr337065		1											PRESENT																								1981	05	02																Canada		Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)													42.273582	-81.86337	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
833154023																										OBS170297921																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS170297921	OBS170297921		obsr337065		1											PRESENT																								1981	05	14																Canada		Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)													42.273582	-81.86337	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
833152078																										OBS170297912																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS170297912	OBS170297912		obsr337065		1											PRESENT																								1981	05	05																Canada		Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)													42.273582	-81.86337	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
833141574																										OBS170241219																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS170241219	OBS170241219		obsr337065		1											PRESENT																								1985	07	21																Canada		Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)													42.273582	-81.86337	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
833023745																										OBS170297905																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS170297905	OBS170297905		obsr337065		1											PRESENT																								1981	04	28																Canada		Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)													42.273582	-81.86337	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
833023444																										OBS170241708																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS170241708	OBS170241708		obsr337065		1											PRESENT																								1965	05	12																Canada		Ontario	Essex		Point Pelee National Park (general location for observations within the park)													41.9554	-82.514	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
833023295																										OBS170241715																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS170241715	OBS170241715		obsr337065		1											PRESENT																								1966	10	20																Canada		Ontario	Niagara		Port Robinson, Niagara Region													43.039295	-79.209915	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
833020447																										OBS170297917																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS170297917	OBS170297917		obsr337065		1											PRESENT																								1981	05	10																Canada		Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)													42.273582	-81.86337	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
833018984																										OBS170297904																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS170297904	OBS170297904		obsr337065		1											PRESENT																								1981	04	27																Canada		Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)													42.273582	-81.86337	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
833018144																										OBS170297906																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS170297906	OBS170297906		obsr337065		1											PRESENT																								1981	04	29																Canada		Ontario	Chatham-Kent		Rondeau Provincial Park (general location for observations within the park)													42.273582	-81.86337	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
594977337																										OBS116484844																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS116484844	OBS116484844		obsr147513		1											PRESENT																								2011	04	26																Canada		British Columbia	Fraser Valley		Harrison Hot Springs--Beach & town													49.303905	-121.7848	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
594977272																										OBS115882399																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS115882399	OBS115882399		obsr147513		1											PRESENT																								2011	04	21																Canada		British Columbia	Fraser Valley		Harrison Hot Springs--Beach & town													49.303905	-121.7848	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
594971295																										OBS122368884																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS122368884	OBS122368884		obsr190477		1											PRESENT																								2011	07	06																Canada		British Columbia	Okanagan-Similkameen		BC, White Lake Grasslands, OK Falls													49.28662	-119.583435	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
594960035																										OBS115661072																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS115661072	OBS115661072		obsr147513		1											PRESENT																								2011	04	19																Canada		British Columbia	Fraser Valley		Harrison Hot Springs--Beach & town													49.303905	-121.7848	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
594959475																										OBS117017637																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS117017637	OBS117017637		obsr147513		1											PRESENT																								2011	05	02																Canada		British Columbia	Fraser Valley		Harrison Hot Springs--Beach & town													49.303905	-121.7848	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
594955939																										OBS115882068																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS115882068	OBS115882068		obsr147513		1											PRESENT																								2011	04	20																Canada		British Columbia	Fraser Valley		Harrison Hot Springs--Beach & town													49.303905	-121.7848	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
594947650																										OBS115518076																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS115518076	OBS115518076		obsr147513		1											PRESENT																								2011	04	18																Canada		British Columbia	Fraser Valley		Harrison Hot Springs--Beach & town													49.303905	-121.7848	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
594911642																										OBS115655204																																	CLO	EBIRD_CAN			HumanObservation				URN:catalog:CLO:EBIRD_CAN:OBS115655204	OBS115655204		obsr190477		1											PRESENT																								2011	04	19																Canada		British Columbia	Fraser Valley		Harrison Hot Springs--Beach & town													49.303905	-121.7848	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
594396675																										OBS116344208																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS116344208	OBS116344208		obsr179416		1											PRESENT																								2011	04	25																Canada		British Columbia	Fraser Valley		Harrison Hot Springs--Beach & town													49.303905	-121.7848	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
594309936																										OBS118341951																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS118341951	OBS118341951		obsr90300		1											PRESENT																								2011	05	13																Canada		Alberta	Drumheller		Twp Rd 190, east of Milo													50.5719	-112.691574	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
594285936																										OBS115878079																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS115878079	OBS115878079		obsr252188		1											PRESENT																								2011	04	20																Canada		British Columbia	Fraser Valley		Harrison Hotsprings													49.304173	-121.77749	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
594254098																										OBS122122741																																	CLO	EBIRD			HumanObservation				URN:catalog:CLO:EBIRD:OBS122122741	OBS122122741		obsr186737													PRESENT																								2011	04	25																Canada		British Columbia	Fraser Valley		Harrison Hot Springs--Beach & town													49.303905	-121.7848	WGS84																																																				avibase-F6DF700B	Oreoscoptes montanus								Animalia	Chordata	Aves	Passeriformes	Mimidae		Oreoscoptes				montanus						Sage Thrasher				
